product_id,product_weight_g,product_length_cm,product_height_cm,product_width_cm
d9d13fa46420174683bea625c3e1d528,200.0,25.0,25.0,25.0
f8ec436ec93f73848b48b8e0e5fcd335,50.0,65.0,14.0,65.0
ddc50b859563aa0b3d663559f3696690,12900.0,55.0,55.0,22.0
21fb5057dd6a737df6851a7ab7a130da,7550.0,35.0,35.0,35.0
305307f44f730d8ddd6db6e2efedee64,700.0,30.0,5.0,20.0
cde75c133e1a001c3ffff4f164ce5ef2,200.0,39.0,9.0,20.0
4e0d01d5e5e4bd454e71e7cd1491c052,400.0,18.0,8.0,12.0
2b7d46416bae560b838c2b07a3b4ac43,100.0,18.0,4.0,13.0
fe406983ad8b9e20a5b18801f39ece27,6750.0,50.0,20.0,50.0
d0b3971529ce4c0c1e748073ec00893f,650.0,20.0,20.0,22.0
8cee1d824765335c48ccc515c2ecf4b8,900.0,30.0,9.0,20.0
83aa48c17491b729e02a906644a54fe2,200.0,16.0,2.0,11.0
d7f8b7443f6ae5796dabe493521a1e79,30000.0,105.0,43.0,46.0
835956a0722151405b61a58661a6e5e1,700.0,27.0,10.0,12.0
3a264b078bf20e98f315ff65c23fa263,8100.0,30.0,36.0,46.0
4c72e6d081c8a1b5430351d015eb86ba,2000.0,35.0,15.0,25.0
674be5e777bdff41cf05194fa4e8b64d,2100.0,30.0,25.0,20.0
4ac218f276a40201c282dd01401e9bd8,900.0,30.0,16.0,16.0
bffa61a006998a472f94df9ca9f7225a,4050.0,65.0,15.0,15.0
6ec1059abd2ff361fb2f9a51201a73e2,900.0,28.0,14.0,20.0
8ea6ac3e8afa3363c9f89a5d86508168,5200.0,45.0,25.0,30.0
2624c8b856235b0499572d609ffd0930,1450.0,35.0,12.0,30.0
2ffc9469c7e21c4ca9b1af023950210e,450.0,20.0,35.0,20.0
76662290766b4da09d53f64834ea4b4a,250.0,16.0,2.0,11.0
ddea6741f6642c13acc25c9fb9165e55,1750.0,16.0,16.0,15.0
276a758b93931a65bf302f5b052678d9,600.0,16.0,30.0,30.0
b1dc70b2d3b0d42b355529c4026a35a7,300.0,16.0,5.0,20.0
a44edbb4226328a7a816f3460556d638,2100.0,30.0,30.0,25.0
f4e74dfba86d9a38ceb930c9d34bbc0d,1600.0,30.0,30.0,16.0
6773d02aae1c902e98b3270fe94d789f,150.0,16.0,2.0,16.0
e213c4ab14d85a5a4a987bb6c543a952,15600.0,69.0,57.0,22.0
ad1738621558e97cb99a5c6e6513fb48,500.0,21.0,10.0,24.0
f07ef9dd6e2d9a366ff30a25e210be70,900.0,20.0,20.0,20.0
51c37059384184b7c3db494071352b86,17600.0,19.0,90.0,29.0
81ae401eaa5363a1cdb966164ee366c9,1700.0,86.0,4.0,20.0
9f46622a1318d3fd0de27629a63e165d,200.0,16.0,9.0,11.0
f98f1e2ce655ba8f88a8593e80243cca,1600.0,40.0,6.0,29.0
b1f6881dc1fb3b2b665cb287418ba7be,600.0,29.0,8.0,20.0
b7d2c90f9161dc69fa75d22572003bc4,800.0,16.0,10.0,15.0
089ac5f8835b1cacc1481b4c7cbdb503,17100.0,56.0,38.0,48.0
776b3debbda0734131d6046fca2cd957,800.0,24.0,14.0,24.0
8eb7b31149dc92903e213c9896443440,700.0,33.0,6.0,21.0
55b71bf300a2765a382eaec566df531f,750.0,25.0,20.0,25.0
83bfae859f4a37b048a3abcecb17c506,9400.0,40.0,28.0,40.0
e8a593dee186b5c3e557e553c5325841,1700.0,16.0,16.0,16.0
c6bf8cc852eee5c4ab264e792a9c23a1,2150.0,52.0,12.0,42.0
04c4239553c71aafb3b2b5f74f165210,150.0,16.0,3.0,20.0
3061f22c23c762d693442f90db51471a,100.0,16.0,10.0,15.0
09901638fa11b76b1d1f1e513b711d00,150.0,16.0,5.0,11.0
a2c75a23c2f838881dd4275c0cec519f,1650.0,36.0,37.0,16.0
5d096ee78b3150e1dcab797e13884824,1600.0,25.0,25.0,25.0
0e1fa2aadc04afbf8fb30200aeba06a2,2000.0,100.0,28.0,20.0
d605e53683803c3a25f24ac1597fdfbe,250.0,16.0,26.0,16.0
60b984982e1dec32924e726531f5904b,11900.0,40.0,45.0,40.0
d753d967faa594c1c4014dc58966e8e1,21900.0,41.0,12.0,41.0
038c3b1cf0d1108747717987faf20e96,300.0,16.0,2.0,11.0
67b0d38a61d8e4c1c1df7d56276302aa,300.0,16.0,9.0,11.0
a9516a079e37a9c9c36b9b78b10169e8,8900.0,53.0,53.0,19.0
c3c9fad25a17ff8480f3f939ffee1ffb,1450.0,65.0,5.0,35.0
98e4f0ce96ef273c9b9178716b6c2926,950.0,20.0,16.0,20.0
4699ce6926d362b0cce139ae5e4376d7,50.0,16.0,6.0,11.0
9285a77f11893fbe2f052fd3aafd0065,22300.0,47.0,29.0,23.0
5208751f83b00433444ae85791a01bdd,2000.0,32.0,5.0,22.0
3ead98d9c2d2523708d7c77be6fafcdf,300.0,30.0,30.0,30.0
880a54b4d8c28e6f7f519ae8caaa09db,1900.0,42.0,10.0,36.0
62e2471b884366ac7e2f2b28c3ed62a5,400.0,16.0,18.0,22.0
619215fa0c29f244c5aa21084cf8d957,700.0,16.0,8.0,16.0
6e38838cab9f851eb58af53b57caf709,5350.0,40.0,20.0,40.0
5809b7fd257b16bbd9bdf9507931673a,600.0,43.0,16.0,27.0
9e10eb05d9f369d5c38c475425cc2ee9,100.0,16.0,3.0,11.0
d3f53b3b397407f469efd4820b1ce250,1150.0,68.0,8.0,13.0
e8f732eea94996831b9af41525a9ce3d,550.0,16.0,2.0,11.0
90fe2fe298ee4705129235c33958fea2,350.0,24.0,4.0,14.0
2f784033a66bec1828b278543d5b4612,1200.0,60.0,15.0,15.0
85a53ff2878f9c7acfcccc794b79cc66,400.0,16.0,11.0,20.0
4ef995cc8dc2ab6bd3cecb5fa77dcaec,6600.0,20.0,40.0,40.0
6ac418b899c9f735ae62cc768e2f650d,3100.0,30.0,30.0,30.0
628c0247e95f346838b4a57afc014b95,550.0,30.0,7.0,30.0
441293f432282ea2ab9c82fe5f0fb875,3100.0,45.0,45.0,17.0
e7be44ed7d763eb6ca1fa75279ddcee9,300.0,25.0,2.0,17.0
53cd3ac003138916806e6f5380fc427c,850.0,32.0,4.0,32.0
ac3d61bfc47a1702aa42de8342552486,700.0,30.0,30.0,30.0
6db02fce12f88341876dbb10e2c16d8a,400.0,17.0,10.0,12.0
d4ddb5865690d575c3e119686734142b,300.0,19.0,14.0,29.0
096ac2e8796def270994c7bd237491d3,300.0,20.0,15.0,18.0
4ef55cfc0052b8c8c9313fd35d00289c,700.0,35.0,10.0,34.0
65baa03ed325a23536e96fd66b3244c8,2400.0,33.0,7.0,37.0
ab481d9ef0fb9cab12778cdf56564ff7,1400.0,22.0,12.0,33.0
4dbd164e17f931f99e7553c97000a4d8,200.0,27.0,14.0,23.0
140daf8b92d98bfb4a1245cf42b5a921,3950.0,17.0,40.0,60.0
ed4863e3b4fddea62d559b6aa0f4df4b,1100.0,50.0,12.0,12.0
056063b2634974ef86ccb7da2d3d0dbf,1300.0,22.0,11.0,34.0
8c4456c061013adccb1ba4cbce2d0365,1850.0,28.0,29.0,27.0
3a3f0628722b2f548673a2f7f5fa5605,250.0,19.0,9.0,27.0
0eda6e310c91549299a2f97d0354f7fb,450.0,18.0,13.0,13.0
3fc0df95e5b295f37ad821902cfd4a33,1100.0,16.0,33.0,19.0
b1c6afc55182db73068974bb068b579f,1100.0,30.0,15.0,20.0
85ab413df7eb7f4744d70daf6d3f8d57,100.0,21.0,4.0,11.0
1c8068ff974de37eac2c0c8ce23f4ef0,900.0,16.0,25.0,15.0
d6826b77172a63f6a1eee379f80fa9a4,600.0,30.0,6.0,15.0
75eb331ffa78d12a8ef75950d1aba55d,350.0,20.0,35.0,20.0
64151edb1b668b110a263aabd2b0ce5d,17650.0,40.0,82.5,31.5
30c7af0662527b13c438094b5adeae88,2950.0,28.0,14.0,16.0
58ccca20af09917d5c432e5e16c00603,600.0,40.0,15.0,40.0
bcac6651b527e7de1413038c0df100d7,600.0,16.0,11.0,11.0
733c300ee10fc003975a8436e0e124ca,350.0,32.0,12.0,20.0
32e0ad2eeb6d5f77c5a643c195fa086e,1250.0,40.0,10.0,15.0
7ecf8bf2198d7af103d35efc05ff284a,6100.0,48.0,20.0,38.0
074e1b1543a03e2e546cee9b388cdf25,150.0,16.0,5.0,16.0
f6bcb15602b0ca66d77ef1cf4edff1a6,2900.0,30.0,25.0,25.0
efce86e8447765eda9f3db06491e819a,2800.0,40.0,8.0,35.0
c8312b9c77a603a21b51c4b8c8928433,1000.0,20.0,5.0,16.0
b985f45ccd8587e00e1beacf3328ff7d,2500.0,30.0,7.0,42.0
30e6ca43e35febc39b93e1445a98670d,300.0,28.0,9.5,18.0
d48adaf02f576324c7c0931a823025ee,400.0,45.0,15.0,35.0
fddc61a36e83f12b665d068c07411aa7,750.0,25.0,20.0,25.0
0d17caa71904fab71aaa37e8a370dc8d,850.0,30.0,16.0,16.0
67aff847e5cccbb062dde92b68122879,350.0,16.0,11.0,20.0
91aa81ac6b0efe78114cbc56097b49d1,13850.0,80.0,20.0,33.0
777d2e438a1b645f3aec9bd57e92672c,950.0,45.0,15.0,35.0
4de16317c54d425fd9239667b9647bd2,700.0,17.0,24.0,20.0
e02758c6570548237ebc9fe75b4701fb,5400.0,105.0,8.0,25.0
a646cfdfc04735a4d2416a4662b47a23,200.0,23.5,3.0,18.5
e55db4f2e57ab66161ece6afe7e1d132,200.0,20.0,3.0,12.0
8abe436e6720087517880868bee69fab,2200.0,36.0,20.0,30.0
f38ce47371f868581f8c2df4ffa47fb6,28500.0,105.0,65.0,25.0
f1e297029531521190bb2312a90df567,500.0,35.0,7.0,27.0
9b7f6da9aa9f1e413a63bec7924fdd38,350.0,35.0,20.0,35.0
794221eec71257414d6c2cb266b13cef,400.0,19.0,9.0,15.0
ebda4fd2306def53d2ed7d2d011f632e,200.0,16.0,2.0,11.0
5adb6a6b7b1be0e0d89a7b15d1f83251,150.0,16.0,4.0,16.0
3ed7e5e60fe9f00888da546955ca456c,4600.0,55.0,30.0,42.0
e9a1375ee8a92e80e25b42eb5317067b,900.0,25.0,10.0,25.0
7e6bbdc9a339f86e15eb6091c994a1a1,1200.0,30.0,5.0,20.0
93ebf843a46dd3ba8085784ff4c604fc,800.0,20.0,7.0,20.0
1e05a019251a285cb2e56c69cfad766b,600.0,19.0,39.0,25.0
b50c1fbe8dd681b1e2cfb1a0484abac9,11800.0,36.0,23.0,64.0
a029ecbeadd18685578725691cb11160,400.0,18.0,8.0,11.0
27e9b49fde45d10aeb0ec54968eff703,200.0,16.0,2.0,11.0
5f0a49e6e539d4e186eeddfd69db9863,200.0,24.0,13.0,13.0
f811e4e8228504bcdd34f2fe9f502c92,200.0,18.0,8.0,24.0
2c855454330b900b5238383ea6e815ca,2500.0,38.0,7.0,28.0
8fb77bb814e9852a1f89d1744210debf,200.0,20.0,6.0,15.0
071e6d5971d28c9cbbf618b5123f8284,6100.0,80.0,4.0,55.0
74437e600638a59559c5238c84805b76,150.0,20.0,10.0,15.0
f992bc38a69c993979545475f05ba50f,400.0,20.0,8.0,14.0
a33100df83e04b43a9b42f973e3a429a,200.0,16.0,2.0,11.0
7dd64fcc372f5d6ea016d697d6db75f7,800.0,16.0,23.0,15.0
72ef87b1953a2844ed089bd6dcf73913,650.0,23.0,15.0,15.0
ba0aeab8fee0bfc98bb3bfbc321e6d9d,8600.0,35.0,35.0,35.0
f5d70ff8a14d5808c058cf67bcd63a91,3000.0,60.0,9.0,23.0
ff26009ac6b838dc6cffa2d589cdbefb,3500.0,40.0,20.0,40.0
17705f204ef3f80168dd630b4fd07a67,1300.0,39.0,8.0,31.0
234df98e1a567a28c8ff2079fd55198b,750.0,20.0,7.0,50.0
3fedaec688964ccf38949f271a51c888,1200.0,40.0,15.0,30.0
1b125123580a802629427ebd924ff335,150.0,17.0,9.0,17.0
bf8caf9fd8cb603716cdc03bb8f2f60d,4750.0,50.0,8.0,30.0
f79503580bd375ac194bb6d145398e03,2300.0,42.0,10.0,36.0
bf7db234b1df51fc5383311019d63fae,1600.0,34.0,7.0,32.0
4c50dcc50f1512f46096d6ef0142c4a9,800.0,16.0,2.0,11.0
d5a2549b01f16bc84db3c3a6471ff078,1100.0,25.0,25.0,15.0
cf0add9b283fde56e25234bc64a0c30f,16200.0,60.0,20.0,40.0
54d798aec2c073d2d403f66ee33ddbe4,700.0,24.0,19.0,22.0
148c599356731b1d622e231d343e65bd,1000.0,16.0,22.0,11.0
803295ee1da5b0a14233ccf8eb81f6b9,20450.0,20.0,20.0,20.0
72800bff5f6fe5cd4a0ebe1afdd04aaf,200.0,20.0,5.0,11.0
16b089babc44efe9db1fde71b35d1252,2500.0,42.0,20.0,31.0
5cc2bc8559b21b71bd6c1b85922ecc1f,1000.0,51.0,4.0,41.0
2dc63e59a3ffd9f94db8a64c89271a51,750.0,16.0,20.0,11.0
98f991fd34b7080dfef4fb7e7aabfd5a,5950.0,22.5,21.5,18.5
f157fd58a4c0909428c6a06675bdde11,1150.0,30.0,30.0,30.0
37069e4948699834521d16065d934abd,600.0,23.0,25.0,11.0
66f4a4e7df716d7d67d81496ccc1ccf6,1000.0,27.0,15.0,22.0
a48cb437868811f4827710fc83bf119f,3000.0,69.0,11.0,11.0
1bfe10e822dedba7190af59828c822d7,9150.0,50.0,50.0,50.0
f7bd9877cbaebdd3c596190ac46802b9,400.0,20.0,14.0,12.0
dd6a505f83dd3c6326aa9856519e0978,200.0,16.0,7.0,11.0
a09fb9f597a4b8a13ab0c72d70c77081,250.0,16.0,2.0,11.0
4c1fdadeda244374699fdc31917e5b34,9700.0,35.0,60.0,40.0
7f47a83b83456eab8ebe7dc273b2107e,1600.0,16.0,26.0,40.0
004ffcbfa5aac82212a95bc972ea8a85,10000.0,65.0,35.0,35.0
e8cbef97b4aa646fb8fa170f0da01b5b,3000.0,34.0,8.0,41.0
8fa9da311e54150585e8640fe7641128,1200.0,20.0,70.0,30.0
3df9a620374297d963f991ff296639a4,1500.0,43.0,5.0,30.0
9ee8c8a931dd4d34148aa31f54ee93c1,1700.0,20.0,24.0,30.0
b64c5abaac93b83c64ecab2a3321e854,150.0,16.0,17.0,22.0
787d8c174c475a72f50428197ca5bf49,2800.0,71.0,13.0,36.0
9e8aaef7103f42e3834092cc00dbbb71,100.0,25.0,25.0,35.0
f8d60c5ad1317240cc6138c3d50776b5,400.0,19.0,9.0,15.0
94dfe961f86c1f33e5387b6c59201fc7,180.0,60.0,16.0,11.0
aadd486ebe3c20e6e07fa2a40d557a00,1000.0,40.0,40.0,30.0
bc2673aa0423d949461af3fa0fdb9a10,300.0,16.0,88.0,16.0
622fb07f77013b1ad62c83a2229d92dc,1000.0,25.0,25.0,25.0
91a3dcf83ffdf9fecb0dadfc7f026998,800.0,45.0,10.0,32.0
3efd399c5d016b9e6a5ad3196eade44f,1000.0,30.0,10.0,25.0
7da3477c47ab8a9339afcfe23362d2d4,1000.0,25.0,10.0,20.0
cee585477da90cdf7667ea3fb5dce172,12400.0,62.0,6.0,62.0
78b003db341f835b585e8190ccf4e29b,700.0,40.0,15.0,20.0
86f7d207a18fef536f2108d126bb4132,5000.0,62.0,27.0,27.0
620a9d942ea5eb4e13ea6ca0b76c3f7f,13600.0,52.5,26.0,52.5
ed906d6a6b38da71e48a5a0037939bfe,2200.0,36.0,15.0,36.0
b2fb8ccacff645e701cd692064ad09c9,550.0,20.0,10.0,15.0
ee414848defe3c945669ef6867298a62,200.0,16.0,5.0,16.0
6a767a963418d92134920e184e918517,1350.0,40.0,20.0,30.0
171b509779ad4fe0cbed2a3d95d10c68,400.0,16.0,16.0,16.0
d287e4755310f196c18e1e492064e2bf,300.0,18.0,8.0,13.0
7bdf179ad010100a0ee238b988147fd1,600.0,80.0,10.0,60.0
3e7ca2ff3d372303c5773c8018746fc2,200.0,20.0,10.0,20.0
2f8720465c51a4f13bcd060e76014b3f,200.0,16.0,2.5,11.0
7d54e96388bc6009c0a598073873c12b,250.0,22.0,15.0,22.0
d24dd388a7b9f9c2efcbad7dc6cca05f,150.0,18.0,6.0,20.0
d94b46bf2d98ad7dc02d380f1cf562fb,800.0,26.0,14.0,16.0
0b77c056067fc19c57c6518c8bdeed0e,450.0,25.0,5.0,36.0
9cd2695ced061a6699aedacfb01e889a,150.0,18.0,6.0,11.0
3fce2ec89543bd1ecbc0a87d599bf4f7,9650.0,40.0,40.0,40.0
9d09afe70e3f77b5999d6199ab66e98f,500.0,16.0,13.0,13.0
09c8fe71fdb3bdb84e52b1f33f89040c,100.0,19.0,4.0,11.0
494f31f5707273166980addc406d9c83,1900.0,47.0,7.0,35.0
d034c47f69c28b640412da2e960fe184,7800.0,50.0,40.0,50.0
28890abdd73f4b50fdd91cc803d96d49,2100.0,70.0,2.0,43.0
801f0a5ea1ac28df44d65195cf4e2620,7300.0,33.0,30.0,44.0
a2cc1ca6628697fcdaa51066d6aa3014,1600.0,16.0,27.0,40.0
d26b1e6bef38d069445ce8bc5b774d2d,1100.0,30.0,15.0,15.0
907e4c137d04b01204c8b80e31daeb95,1200.0,36.0,9.0,36.0
5111f663915cb81d02d4010a0025fd42,200.0,16.0,2.0,20.0
5a4ad40b009d7b9aed160df860afffec,700.0,50.0,5.0,30.0
097ce3b5d4710b24d4a113b394ef2566,100.0,16.0,11.0,11.0
fb6782985a98aa8a59238f58239f6f1e,2500.0,50.0,10.0,40.0
d7ab1952b011fe531f265a45ef7759fe,700.0,18.0,7.0,44.0
5e03a7b5282e4b23ac545b3e91ed8dd5,500.0,27.0,8.0,14.0
3df02779fb868fabf6f42649c50b6046,700.0,46.0,10.0,36.0
d0fd3e65c088d0145471d9b939a1bdb6,3000.0,69.0,11.0,11.0
0b8617c89ddd7bec2e958037a55f0065,1100.0,22.0,22.0,22.0
65dcea9092da1362310088f4a84db93e,2400.0,60.0,45.0,20.0
49e17e3b00f741e344c5a9dcbce8cf62,100.0,16.0,14.0,15.0
17cb861cbcb21b8e05d357b027bafa5d,50.0,16.0,16.0,16.0
eb2d12bc991561d4ca5deff0e60854e4,350.0,30.0,10.0,17.0
5c6c8bdc71e47cac577be6a17cef3ab3,200.0,16.0,19.0,16.0
863567599a9f82afea3eab92be947f08,7900.0,16.0,14.0,30.0
a11ae57e28ac218d33dbd82fa3879b57,200.0,16.0,2.0,11.0
906b11f3bc3c98f883afa0eb67b0fac7,1200.0,80.0,8.0,15.0
47e7c7fb5d7ab1b726e49c74693a0e69,400.0,26.0,12.0,12.0
dc7a90a2ea5c2501b2f4cf913e8ea5c1,100.0,17.0,3.0,12.0
403e95f4460939e06a89a253a15dd99f,900.0,30.0,20.0,30.0
f35927953ed82e19d06ad3aac2f06353,450.0,20.0,20.0,20.0
7ca842c587021040e7e0135fac921602,500.0,16.0,16.0,22.0
08308b4b55df3637d7e420c59f4aa07c,500.0,16.0,2.0,11.0
ceed0fb0175fb7e8f7877bb781deafb6,250.0,25.0,16.0,16.0
d5d9e871a07a5ba84cef719ad92f0ab9,450.0,20.0,13.0,12.0
32c9885bd860ca020d71dbe80461b9c6,300.0,17.0,28.0,11.0
72d135605b8f0dd92505c47ca12157bd,200.0,16.0,28.0,11.0
0bc5e6c957486577f11519bf36577b38,500.0,16.0,17.0,11.0
55c480352f6e15668a343711fdd1547a,700.0,24.0,5.0,18.0
83e68070fbf16ac859fc13285a5ba9ba,150.0,19.0,4.0,20.0
6f7064aeb028bc3a214a6e2bd5795e9d,1200.0,20.0,35.0,30.0
7dd3fec3502f7ef333da2a73e00db394,550.0,16.0,8.0,12.0
196616257eff8bc851dc4fc041cbbbe9,9750.0,27.0,15.0,92.0
7e99ab6d9d5d63b0190513103bdc1188,1300.0,28.0,6.0,28.0
5496a07083e7727282eb3d1c97d5c054,2400.0,45.0,15.0,35.0
ba7b704d92d5b165f298aaca31278695,1200.0,29.0,13.0,14.0
778c4dffd777dbe97f26efe02565df49,1900.0,16.0,2.0,11.0
059fd0cc43081303f7c0d7770ab53d52,15000.0,60.0,25.0,25.0
af0a917aec9cea3b353ece61a8825326,1200.0,44.0,2.0,35.0
ee3e94e918d05a5da04a4cb547e91dcc,500.0,16.0,16.0,16.0
e813c8739a6a0706b764a5d4468702a6,200.0,24.0,5.0,14.0
53c2dce98e95822ca42cb5cac7352d8c,1650.0,56.0,14.0,23.0
38d81441a145665231f53df8e97f52e5,1500.0,50.0,16.0,44.0
f32af0a8b0bcb05b60f05e8907ad8866,400.0,16.0,2.0,11.0
86b5eb8613c4a7bbeaedb2fa28e0a6c1,1200.0,28.0,13.0,21.0
0ed9e0af8225e000246d428d64a17e5f,4000.0,53.0,10.7,30.5
cfd414b4463647f58c7775eaae06893d,300.0,17.0,7.0,12.0
eaac4fc2977aa6f917c42e6fc02d0ece,300.0,16.0,10.0,20.0
bebc0130cd28634b59bb0f7eaac775ec,1150.0,18.0,9.0,27.0
f09e13fe0ac1c5524c93e59ed3a4eaac,500.0,20.0,30.0,20.0
16197dbfbd978dcb5cd7ce71e756a549,700.0,16.0,40.0,30.0
e89eab447ffca5b73828df429448da80,350.0,18.0,2.0,20.0
53df29766d5c60f1baf3fad368bdb751,1300.0,29.0,8.0,38.0
57c806e92eec9168ff2065cc65375576,500.0,20.0,38.0,30.0
129744b8d0e1d1c56e1bda940776bcc6,300.0,24.0,7.0,14.0
3ada827a3b82590816ffa9741fa4bd03,200.0,105.0,20.0,60.0
31743e3e3cf4f10c5bb7eab9cfefad25,1950.0,25.0,15.0,60.0
2aca750f46a021f1d74607ac2b46e8fa,500.0,16.0,11.0,11.0
2ac0cca735ca6684053d28a17883b765,1400.0,20.0,15.0,15.0
a5eb994011cc41631b483ed58190bc61,2700.0,47.0,6.0,47.0
31123805776da48ab8b0237cdc3e5636,700.0,24.0,24.0,16.0
a37db6403663a3d5ceb76a0c663b5543,1800.0,18.0,45.0,32.0
db07b03c014c3a71c190127c5444ddeb,250.0,35.0,10.0,25.0
3667b4ee54bf357d6553caa0cacb4396,400.0,33.0,21.0,27.0
1a1d458cb32036ef1bfdc7896e3a63ce,6050.0,40.0,30.0,30.0
ec268f069320a08af47861967e4d7bee,1350.0,16.0,6.0,16.0
05eabe04aa341d8960d07f9b398d7a3f,6600.0,35.0,45.0,45.0
e8d3707eb7bcff6918243f8980283a53,200.0,25.0,4.0,15.0
b12f82804a690dfabd840ce47db63c40,550.0,23.0,10.0,12.0
d882625606363a3200e0f9fee9452105,150.0,16.0,11.0,11.0
c0d44799bf113c42b744c0c5310a081e,1000.0,20.0,10.0,20.0
80c57749d2f15bd7e9a1339d0ce883c4,1200.0,16.0,40.0,21.0
6a33f85f66191cc5b645b5f775ca93d9,400.0,16.0,6.0,11.0
117f28333ddc9e8907cb03431b06fa80,3050.0,45.0,20.0,25.0
41483859d76267ad9a2c8d0af4a76266,300.0,40.0,15.0,35.0
77b5ea25050e269eab5d164be2be1711,150.0,16.0,17.0,22.0
25c9c5241bcc2275a14eda6286f6ca35,100.0,19.0,3.5,11.0
6aa9740a46ea4e7de763a1ab64e2a8d4,500.0,20.0,30.0,20.0
a61e653744986d43321a572f2877197c,8400.0,40.0,30.0,40.0
84792cd1fc101f6ba852d9a2e240ccab,5300.0,100.0,7.0,70.0
4bafd71b0dac038a5f1a591c3b1a18b0,1600.0,35.0,10.0,35.0
e10cb463dd774bbee6a9002267ff573a,13100.0,61.0,61.0,21.0
abe6b1e401ce596ad0c493aeedb488a4,500.0,20.0,4.0,15.0
a5b601f57c1fe288e77100429a1f1b7a,200.0,16.0,5.0,16.0
a5b4f317244eebd07c3e881cf54abc1c,1550.0,40.0,15.0,35.0
9f539788ca1a54b65b430fb7b346a1e1,1400.0,40.0,40.0,30.0
1a658140e2f572e10461d6f7b4513a89,1200.0,16.0,3.0,42.0
386eebb43722ab502f04f7900bd2451b,100.0,16.0,2.0,11.0
163ba96993ec61eac36239e7301827c4,1400.0,22.0,12.0,33.0
5bbcc3770981c2f5ca7228bd8c2ff2ae,900.0,16.0,19.0,15.0
f45514e6fd6608b9133e7d136af3a477,1900.0,22.0,4.0,22.0
736000073edfb5a7d5fc8d710e93772a,2000.0,70.0,10.0,35.0
743801b34cc44776de511ba8eff778e2,200.0,16.0,2.0,11.0
1fcb60b5848efd11d95695cbad320c14,4300.0,35.0,35.0,35.0
f47bbad6df8a3dd5471cdf6eaa373a10,1300.0,30.0,40.0,50.0
373c022e7383e108569b38098f3ed975,1800.0,18.0,65.0,35.0
37bc5c7b7dca15cfcbe282fb0dd0bab3,500.0,25.0,25.0,25.0
b6911a73311462653bc381da86a3a3c6,200.0,17.0,7.0,12.0
25253e832959ada92f27f703995719d2,650.0,16.0,16.0,16.0
e1bf2f209fd2b08e1af3ed71732d9008,100.0,16.0,2.0,11.0
b348cae99d8bef36e269b016bc19419b,200.0,19.0,11.0,15.0
9cb2ed2f273027b8daa3b0863368105c,600.0,50.0,5.0,16.0
3ecf69ee1fe21cfd40b30cbea549e563,6300.0,35.0,35.0,30.0
01ff1ff8aa5dec93e9938b989393a4ca,350.0,20.0,10.0,20.0
d759fd6b0285e54cf1bc5041e2a286bd,350.0,16.0,3.0,11.0
8d8d0755a9455dbfe53d4c3b208fca54,12500.0,40.0,40.0,40.0
fc84057c7ba16fe04a3c66cf104e02a6,8050.0,82.0,6.0,82.0
64090c2cdb0259629a3584edeb23181e,1250.0,22.0,27.0,22.0
53e2768ef7659279bf2ae3c2526b7b86,350.0,20.0,20.0,20.0
a2bf540a9bef22e03c87697bac6ea793,10450.0,33.0,10.0,11.0
49d05515656ae5bacab920395f834244,800.0,31.0,16.0,16.0
4c973b1f6f4357bcdcd7598abe7912bc,23950.0,41.0,15.0,41.0
4f27f0b527bb700ed8541270356a38f3,300.0,28.0,12.0,12.0
b8998cc6607a73af89458be145ae150d,600.0,17.0,24.0,11.0
fee2419d6d68dce0a48153a8179772ea,350.0,68.0,8.0,13.0
37b56eb8cc2988e0d7b5cfd7858d67b3,2700.0,40.0,12.0,40.0
d6286b24db0db6d5cde06cb31e5b74d4,5550.0,34.0,34.0,34.0
7f3b55c86cd944e0e223b272193c0d64,350.0,25.0,15.0,25.0
a2f2d194871ef351cfa8271184bfafc3,1300.0,27.0,9.0,18.0
92d68e4fc956bc1c90a3aa37916b212f,2300.0,58.0,6.0,46.0
3af81c5918aa71eab6d395fed349edf5,600.0,20.0,6.0,20.0
1b4dee3e58cb87cb5a0acc54ea53db9d,800.0,22.0,12.0,33.0
5ad76c6eb8365ae960c67efe0292cf85,350.0,16.0,16.0,16.0
1b6e2795daa2ca887a0310b0a79000e4,700.0,45.0,15.0,35.0
cbe9e2a7ae078d6055bce05a0b9ad8b0,500.0,40.0,30.0,11.0
02cd4165b1e6a3782def2e4e851ae884,3100.0,30.0,11.0,30.0
c08b375c2b0a38942e2e2f771f3f0bf9,3250.0,60.0,15.0,15.0
a32c3352c3c5fbaa5fc5f8a8f593e2af,2150.0,35.0,9.0,33.0
0bb1142b8037490f29e8f322ad5b538c,200.0,18.0,3.0,11.0
412d382f1992f8b56f88f7d4777d3685,750.0,42.0,2.0,32.0
496dae9e10b55437b21a27047d6ca6aa,800.0,19.0,17.0,15.0
01847cb3f55acfd629641e58e38e561e,800.0,17.0,10.0,12.0
bcf8ab16f538b2f7bd63ebf67faef909,8200.0,100.0,7.0,70.0
2e281b1a8143fa9ed84694fe44d66b3d,2350.0,40.0,6.0,30.0
c6c99dd4d0be36139d78cd917a5bdda3,200.0,20.0,20.0,20.0
5548040d5b1cc71c61c03d2f1d2e6ede,200.0,39.0,3.0,13.0
f944f77e6643c7b073b27813a7062f23,1800.0,18.0,38.0,30.0
b4696334edc0af751439dc1079087214,100.0,20.0,15.0,20.0
196908bf446216a714bf739c09522dcd,1300.0,48.0,9.0,32.0
